"GEO_ID","NAME","B19013_001E","B19013_001M","B19013_001MA","B19013_001EA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)",
"0500000US06001","Alameda County, California","71516","707","null","null",
"0500000US06003","Alpine County, California","59931","9424","null","null",
"0500000US06005","Amador County, California","53462","3001","null","null",
"0500000US06007","Butte County, California","43339","1138","null","null",
"0500000US06009","Calaveras County, California","54686","2615","null","null",
"0500000US06011","Colusa County, California","52165","3165","null","null",
"0500000US06013","Contra Costa County, California","78187","1082","null","null",
"0500000US06015","Del Norte County, California","39626","4223","null","null",
"0500000US06017","El Dorado County, California","70117","1932","null","null",
"0500000US06019","Fresno County, California","45741","646","null","null",
"0500000US06021","Glenn County, California","42641","4980","null","null",
"0500000US06023","Humboldt County, California","40830","1524","null","null",
"0500000US06025","Imperial County, California","41255","1301","null","null",
"0500000US06027","Inyo County, California","45000","2771","null","null",
"0500000US06029","Kern County, California","47727","855","null","null",
"0500000US06031","Kings County, California","48761","1255","null","null",
"0500000US06033","Lake County, California","38147","2086","null","null",
"0500000US06035","Lassen County, California","51921","3072","null","null",
"0500000US06037","Los Angeles County, California","56241","266","null","null",
"0500000US06039","Madera County, California","47937","1911","null","null",
"0500000US06041","Marin County, California","90962","2189","null","null",
"0500000US06043","Mariposa County, California","52584","5844","null","null",
"0500000US06045","Mendocino County, California","43721","2226","null","null",
"0500000US06047","Merced County, California","43565","1385","null","null",
"0500000US06049","Modoc County, California","37482","2172","null","null",
"0500000US06051","Mono County, California","61868","9290","null","null",
"0500000US06053","Monterey County, California","60143","1081","null","null",
"0500000US06055","Napa County, California","69571","1746","null","null",
"0500000US06057","Nevada County, California","57382","2013","null","null",
"0500000US06059","Orange County, California","75566","417","null","null",
"0500000US06061","Placer County, California","73356","1244","null","null",
"0500000US06063","Plumas County, California","45358","2713","null","null",
"0500000US06065","Riverside County, California","57096","485","null","null",
"0500000US06067","Sacramento County, California","55846","506","null","null",
"0500000US06069","San Benito County, California","63939","2603","null","null",
"0500000US06071","San Bernardino County, California","54750","428","null","null",
"0500000US06073","San Diego County, California","63373","437","null","null",
"0500000US06075","San Francisco County, California","73802","1026","null","null",
"0500000US06077","San Joaquin County, California","53895","721","null","null",
"0500000US06079","San Luis Obispo County, California","59628","1422","null","null",
"0500000US06081","San Mateo County, California","87751","1114","null","null",
"0500000US06083","Santa Barbara County, California","62723","1074","null","null",
"0500000US06085","Santa Clara County, California","90747","721","null","null",
"0500000US06087","Santa Cruz County, California","66571","2126","null","null",
"0500000US06089","Shasta County, California","44396","1074","null","null",
"0500000US06091","Sierra County, California","42500","9534","null","null",
"0500000US06093","Siskiyou County, California","37948","1640","null","null",
"0500000US06095","Solano County, California","69006","1351","null","null",
"0500000US06097","Sonoma County, California","63565","911","null","null",
"0500000US06099","Stanislaus County, California","49866","817","null","null",
"0500000US06101","Sutter County, California","50510","1655","null","null",
"0500000US06103","Tehama County, California","40307","1475","null","null",
"0500000US06105","Trinity County, California","36569","3475","null","null",
"0500000US06107","Tulare County, California","43803","776","null","null",
"0500000US06109","Tuolumne County, California","48169","2203","null","null",
"0500000US06111","Ventura County, California","76483","852","null","null",
"0500000US06113","Yolo County, California","57260","1807","null","null",
"0500000US06115","Yuba County, California","46641","2644","null","null",
